date,nino1+2,nino1+2 anom,year,season,ESOI 3m mean,SAM 3m mean,TNI 3m mean,IODW anom 3m mean,IODW 3m mean,IODE anom 3m mean,IODE 3m mean,DMI anom 3m mean,DMI 3m mean,SOI 3m mean,nino3.4 anom 3m mean,nino3.4 3m mean,nino4 anom 3m mean,nino4 3m mean,nino3 anom 3m mean,nino3 3m mean,nino1+2 anom 3m mean,nino1+2 3m mean,TNI,nino3.4 anom 3m mean,nino3.4 3m mean,nino4 anom 3m mean,nino4 3m mean,nino3 anom 3m mean,nino3 3m mean,nino1+2 anom 3m mean,nino1+2 3m mean,nino3,nino3 anom,nino4,nino4 anom,nino3.4,nino3.4 anom,date,SOI,SOI 3m mean,IODE,IODW,IODE anom,IODW anom,DMI,DMI anom,SAM,ESOI,idck_AR,idck_AR-W,idck_AR-N,idck_AR-E,idck_AR-NW,AR,AR-W,AR-NW,AR-N,AR-E,SPO,SPO-W,SPO-E
2000-03-01,26.02,-0.47,2000,2,2.1,-0.6659999999999994,-0.7933333333333336,-0.2566666666666667,28.23,-0.5000000000000001,28.48,0.2433333333333333,-0.2533333333333328,9.133333333333349,-1.4333333333333338,25.430000000000003,-1.41,26.87,-1.1,25.323333333333334,-0.6166666666666666,25.103333333333335,-0.96,-1.4333333333333338,25.430000000000003,-1.41,26.87,-1.1,25.323333333333334,-0.6166666666666666,25.103333333333335,26.7,-0.5,26.89,-1.43,26.3,-0.98,200003.0,9.4,9.133333333333349,28.44,28.89,-0.76,-0.18,0.44,0.58,-1.656,1.5,,,,,,14.0,12.0,9.0,2.0,3.0,10.0,4.0,7.0
2000-04-01,25.5,-0.04,2000,2,1.9000000000000001,-0.5813333333333327,-1.066666666666667,-0.25000000000000006,28.810000000000002,-0.6400000000000001,28.573333333333334,0.38999999999999996,0.23333333333333386,13.033333333333351,-1.133333333333334,26.153333333333336,-1.4433333333333334,26.94,-0.6033333333333334,26.459999999999997,-0.37666666666666665,25.666666666666668,-1.39,-1.133333333333334,26.153333333333336,-1.4433333333333334,26.94,-0.6033333333333334,26.459999999999997,-0.37666666666666665,25.666666666666668,27.41,-0.17,27.2,-1.43,26.95,-0.87,200004.0,16.8,13.033333333333351,29.02,29.57,-0.52,-0.23,0.55,0.29,0.231,1.3,,,,,,14.0,12.0,9.0,2.0,3.0,10.0,4.0,7.0
2000-05-01,24.02,-0.4,2000,2,1.2000000000000002,-0.31766666666666604,-1.0800000000000003,-0.20000000000000004,29.296666666666667,-0.5166666666666667,28.929999999999996,0.3166666666666666,0.3633333333333339,9.93333333333335,-0.9033333333333339,26.77333333333333,-1.3833333333333335,27.24,-0.34666666666666685,26.996666666666666,-0.30333333333333323,25.179999999999996,-0.89,-0.9033333333333339,26.77333333333333,-1.3833333333333335,27.24,-0.34666666666666685,26.996666666666666,-0.30333333333333323,25.179999999999996,26.88,-0.37,27.63,-1.29,27.07,-0.86,200005.0,3.6,9.93333333333335,29.33,29.43,-0.27,-0.19,0.1,0.08,0.472,0.8,,,,,,14.0,12.0,9.0,2.0,3.0,10.0,4.0,7.0
2000-06-01,22.75,-0.38,2000,3,0.9333333333333336,0.28666666666666724,-0.936666666666667,-0.2533333333333334,29.040000000000003,-0.35000000000000014,29.123333333333335,0.09666666666666662,-0.08333333333333282,4.966666666666682,-0.8400000000000006,26.986666666666668,-1.2100000000000002,27.63,-0.37666666666666676,26.77333333333333,-0.27333333333333326,24.09,-0.53,-0.8400000000000006,26.986666666666668,-1.2100000000000002,27.63,-0.37666666666666676,26.77333333333333,-0.27333333333333326,24.09,26.03,-0.59,28.06,-0.91,26.94,-0.79,200006.0,-5.5,4.966666666666682,29.02,28.12,-0.26,-0.34,-0.9,-0.08,0.157,0.7,,,,,,14.0,12.0,9.0,2.0,3.0,10.0,4.0,7.0
2000-07-01,21.68,-0.28,2000,3,0.7333333333333334,-0.5399999999999995,-0.6233333333333336,-0.1333333333333334,28.426666666666666,-0.2366666666666668,28.993333333333336,0.10333333333333329,-0.5666666666666661,-1.8666666666666514,-0.7733333333333339,26.88,-0.9766666666666667,27.953333333333333,-0.5266666666666668,26.03,-0.3533333333333333,22.816666666666666,-0.44999999999999996,-0.7733333333333339,26.88,-0.9766666666666667,27.953333333333333,-0.5266666666666668,26.03,-0.3533333333333333,22.816666666666666,25.18,-0.62,28.17,-0.73,26.63,-0.67,200007.0,-3.7,-1.8666666666666514,28.63,27.73,-0.18,0.13,-0.9,0.31,-2.249,0.7,,,,,,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
2000-08-01,20.44,-0.57,2000,3,0.5333333333333334,-0.6009999999999994,-0.34333333333333366,-0.07000000000000005,27.753333333333334,-0.16666666666666682,28.656666666666666,0.09666666666666662,-0.9033333333333329,-1.299999999999985,-0.6500000000000007,26.646666666666665,-0.7533333333333333,28.13,-0.5633333333333335,25.283333333333335,-0.4099999999999999,21.623333333333335,-0.050000000000000044,-0.6500000000000007,26.646666666666665,-0.7533333333333333,28.13,-0.5633333333333335,25.283333333333335,-0.4099999999999999,21.623333333333335,24.64,-0.48,28.16,-0.62,26.37,-0.49,200008.0,5.3,-1.299999999999985,28.32,27.41,-0.06,0.0,-0.91,0.06,0.289,0.2,,,,,,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
2000-09-01,20.5,-0.23,2000,4,0.5333333333333334,0.01366666666666716,-0.25333333333333363,0.05999999999999996,27.626666666666665,-0.05000000000000015,28.403333333333336,0.10999999999999997,-0.7766666666666661,3.8333333333333486,-0.5600000000000006,26.400000000000002,-0.6133333333333333,28.2,-0.47333333333333344,24.80333333333333,-0.3599999999999999,20.873333333333335,-0.26,-0.5600000000000006,26.400000000000002,-0.6133333333333333,28.2,-0.47333333333333344,24.80333333333333,-0.3599999999999999,20.873333333333335,24.59,-0.32,28.27,-0.49,26.2,-0.52,200009.0,9.9,3.8333333333333486,28.26,27.74,0.09,0.05,-0.52,-0.04,2.001,0.7,8.0,7.0,5.0,1.0,8.0,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
2000-10-01,20.74,-0.27,2000,4,0.5666666666666668,0.33900000000000063,-0.23000000000000032,-0.06333333333333337,27.706666666666663,0.06999999999999985,28.360000000000003,-0.13333333333333336,-0.6533333333333329,8.300000000000013,-0.5700000000000006,26.19666666666667,-0.5866666666666666,28.179999999999996,-0.4333333333333334,24.569999999999997,-0.3566666666666665,20.56,-0.38,-0.5700000000000006,26.19666666666667,-0.5866666666666666,28.179999999999996,-0.4333333333333334,24.569999999999997,-0.3566666666666665,20.56,24.48,-0.5,28.11,-0.65,26.02,-0.7,200010.0,9.7,8.300000000000013,28.5,27.97,0.18,-0.24,-0.53,-0.42,-1.273,0.8,,,,,,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
2000-11-01,20.46,-1.19,2000,4,0.9,0.10466666666666719,-0.07333333333333365,-0.18666666666666668,27.936666666666667,0.13999999999999987,28.51,-0.3266666666666667,-0.5733333333333328,14.000000000000014,-0.6700000000000005,26.046666666666667,-0.6366666666666667,28.099999999999998,-0.5066666666666668,24.49,-0.5633333333333332,20.566666666666666,0.41999999999999993,-0.6700000000000005,26.046666666666667,-0.6366666666666667,28.099999999999998,-0.5066666666666668,24.49,-0.5633333333333332,20.566666666666666,24.4,-0.7,27.92,-0.77,25.92,-0.79,200011.0,22.4,14.000000000000014,28.77,28.1,0.15,-0.37,-0.67,-0.52,-0.414,1.2,,,,,,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
2000-12-01,21.85,-0.96,2000,1,1.0666666666666667,-0.625666666666666,0.016666666666666347,-0.2433333333333334,28.090000000000003,0.10666666666666652,28.66333333333333,-0.35000000000000003,-0.5733333333333328,13.26666666666668,-0.803333333333334,25.873333333333335,-0.79,27.873333333333335,-0.6200000000000001,24.483333333333334,-0.8066666666666666,21.016666666666666,0.010000000000000009,-0.803333333333334,25.873333333333335,-0.79,27.873333333333335,-0.6200000000000001,24.483333333333334,-0.8066666666666666,21.016666666666666,24.57,-0.66,27.59,-0.95,25.68,-0.92,200012.0,7.7,13.26666666666668,28.72,28.2,-0.01,-0.12,-0.52,-0.11,-0.19,1.2,,,,,,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
2001-01-01,23.94,-0.63,2001,1,1.366666666666667,-0.9373333333333328,0.056666666666666345,-0.15333333333333335,28.136666666666667,-0.06666666666666682,28.66333333333333,-0.08666666666666671,-0.5233333333333329,12.833333333333348,-0.813333333333334,25.80333333333333,-0.8700000000000001,27.646666666666665,-0.5933333333333334,24.736666666666665,-0.9266666666666666,22.083333333333332,-0.26,-0.813333333333334,25.80333333333333,-0.8700000000000001,27.646666666666665,-0.5933333333333334,24.736666666666665,-0.9266666666666666,22.083333333333332,25.24,-0.42,27.43,-0.89,25.81,-0.73,200101.0,8.4,12.833333333333348,28.5,28.11,-0.34,0.03,-0.38,0.37,-2.208,1.7,,,,,,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
2001-02-01,25.62,-0.48,2001,1,1.1666666666666667,-0.6953333333333328,-0.19666666666666696,-0.05000000000000004,28.186666666666667,-0.2466666666666668,28.576666666666668,0.19666666666666663,-0.3866666666666661,9.333333333333348,-0.7600000000000007,25.87,-0.8866666666666667,27.463333333333335,-0.4533333333333334,25.310000000000002,-0.69,23.80333333333333,-0.33999999999999997,-0.7600000000000007,25.87,-0.8866666666666667,27.463333333333335,-0.4533333333333334,25.310000000000002,-0.69,23.80333333333333,26.12,-0.28,27.37,-0.82,26.12,-0.63,200102.0,11.9,9.333333333333348,28.51,28.25,-0.39,-0.06,-0.26,0.33,0.312,0.6,,,,,,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
2001-03-01,26.66,0.17,2001,2,1.1,-0.5703333333333328,-0.4933333333333336,0.0633333333333333,28.55,-0.35000000000000014,28.63,0.4133333333333333,-0.07666666666666616,9.000000000000016,-0.6133333333333338,26.24333333333333,-0.8066666666666666,27.47,-0.23666666666666678,26.186666666666667,-0.31333333333333324,25.406666666666666,-0.88,-0.6133333333333338,26.24333333333333,-0.8066666666666666,27.47,-0.23666666666666678,26.186666666666667,-0.31333333333333324,25.406666666666666,27.2,-0.01,27.61,-0.71,26.8,-0.48,200103.0,6.7,9.000000000000016,28.88,29.29,-0.32,0.22,0.41,0.54,0.185,1.0,,,,,,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
2001-04-01,25.72,0.18,2001,2,0.6000000000000001,0.1350000000000006,-0.6633333333333337,0.009999999999999962,29.070000000000004,-0.2733333333333335,28.94,0.28333333333333327,0.1300000000000005,6.300000000000015,-0.533333333333334,26.75,-0.7066666666666667,27.673333333333332,-0.1366666666666668,26.926666666666666,-0.04333333333333325,26.0,-0.77,-0.533333333333334,26.75,-0.7066666666666667,27.673333333333332,-0.1366666666666668,26.926666666666666,-0.04333333333333325,26.0,27.46,-0.12,28.04,-0.59,27.33,-0.49,200104.0,0.3,6.300000000000015,29.43,29.67,-0.11,-0.13,0.24,-0.02,-0.092,0.2,,,,,,8.0,7.0,8.0,5.0,1.0,6.0,3.0,5.0
