2008  1   -1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68
2008  2   -1.67	-1.67	-1.67	-1.67	-1.67	-1.67	-1.67	-1.67	-1.67	-1.67	-1.67	-1.67
2008  3   -1.21	-1.21	-1.21	-1.21	-1.21	-1.21	-1.21	-1.21	-1.21	-1.21	-1.21	-1.21
2008  4   -0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99	-0.99
2008  5   -0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84	-0.84
2008  6   -0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68	-0.68
2008  7   -0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3
2008  8   -0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13	-0.13
2008  9   -0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
2008 10   -0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35
2008 11   -0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46
2008 12   -0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86	-0.86
2009  1   -0.89	-0.89	-0.89	-0.89	-0.89	-0.89	-0.89	-0.89	-0.89	-0.89	-0.89	-0.89
2009  2   -0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79	-0.79
2009  3   -0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69
2009  4   -0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35	-0.35
2009  5   0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06
2009  6   0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31	0.31
2009  7   0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48
2009  8   0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56	0.56
2009  9   0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68	0.68
2009 10   0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89
2009 11   1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46
2009 12   1.74	1.74	1.74	1.74	1.74	1.74	1.74	1.74	1.74	1.74	1.74	1.74
2010  1   1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52	1.52
2010  2   1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25
2010  3   0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
2010  4   0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38
2010  5   -0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22	-0.22
2010  6   -0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69	-0.69
2010  7   -1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07	-1.07
2010  8   -1.39	-1.39	-1.39	-1.39	-1.39	-1.39	-1.39	-1.39	-1.39	-1.39	-1.39	-1.39
2010  9   -1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6
2010 10   -1.69	-1.69	-1.69	-1.69	-1.69	-1.69	-1.69	-1.69	-1.69	-1.69	-1.69	-1.69
2010 11   -1.64	-1.64	-1.64	-1.64	-1.64	-1.64	-1.64	-1.64	-1.64	-1.64	-1.64	-1.64
2010 12   -1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6	-1.6
2011  1   -1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54	-1.54
2011  2   -1.11	-1.11	-1.11	-1.11	-1.11	-1.11	-1.11	-1.11	-1.11	-1.11	-1.11	-1.11
2011  3   -0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93	-0.93
2011  4   -0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77	-0.77
2011  5   -0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52
2011  6   -0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38
2011  7   -0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43
2011  8   -0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65
2011  9   -0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8
2011 10   -1.05	-1.05	-1.05	-1.05	-1.05	-1.05	-1.05	-1.05	-1.05	-1.05	-1.05	-1.05
2011 11   -1.19	-1.19	-1.19	-1.19	-1.19	-1.19	-1.19	-1.19	-1.19	-1.19	-1.19	-1.19
2011 12   -1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06	-1.06
2012  1   -0.87	-0.87	-0.87	-0.87	-0.87	-0.87	-0.87	-0.87	-0.87	-0.87	-0.87	-0.87
2012  2   -0.67	-0.67	-0.67	-0.67	-0.67	-0.67	-0.67	-0.67	-0.67	-0.67	-0.67	-0.67
2012  3   -0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61	-0.61
2012  4   -0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
2012  5   -0.32	-0.32	-0.32	-0.32	-0.32	-0.32	-0.32	-0.32	-0.32	-0.32	-0.32	-0.32
2012  6   0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
2012  7   0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
2012  8   0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47
2012  9   0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38
2012 10   0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26
2012 11   0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16
2012 12   -0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
2013  1   -0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53	-0.53
2013  2   -0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52	-0.52
2013  3   -0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
2013  4   -0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
2013  5   -0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4
2013  6   -0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42	-0.42
2013  7   -0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39	-0.39
2013  8   -0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38
2013  9   -0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18
2013 10   -0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2
2013 11   -0.14	-0.14	-0.14	-0.14	-0.14	-0.14	-0.14	-0.14	-0.14	-0.14	-0.14	-0.14
2013 12   -0.17	-0.17	-0.17	-0.17	-0.17	-0.17	-0.17	-0.17	-0.17	-0.17	-0.17	-0.17
2014  1   -0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49	-0.49
2014  2   -0.62	-0.62	-0.62	-0.62	-0.62	-0.62	-0.62	-0.62	-0.62	-0.62	-0.62	-0.62
2014  3   -0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28
2014  4   0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08
2014  5   0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32
2014  6   0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23	0.23
2014  7   -0.06	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2014  8   -0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03
2014  9   0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29
2014 10   0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44	0.44
2014 11   0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75
2014 12   0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71
2015  1   0.51	0.51	0.51	0.51	0.51	0.51	0.51	0.51	0.51	0.51	0.51	0.51
2015  2   0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42
2015  3   0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47
2015  4   0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7
2015  5   0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92
2015  6   1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18
2015  7   1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46	1.46
2015  8   1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93
2015  9   2.21	2.21	2.21	2.21	2.21	2.21	2.21	2.21	2.21	2.21	2.21	2.21
2015 10   2.36	2.36	2.36	2.36	2.36	2.36	2.36	2.36	2.36	2.36	2.36	2.36
2015 11   2.72	2.72	2.72	2.72	2.72	2.72	2.72	2.72	2.72	2.72	2.72	2.72
2015 12   2.66	2.66	2.66	2.66	2.66	2.66	2.66	2.66	2.66	2.66	2.66	2.66
2016  1   2.57	2.57	2.57	2.57	2.57	2.57	2.57	2.57	2.57	2.57	2.57	2.57
2016  2   2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.26
2016  3   1.62	1.62	1.62	1.62	1.62	1.62	1.62	1.62	1.62	1.62	1.62	1.62
2016  4   0.91	0.91	0.91	0.91	0.91	0.91	0.91	0.91	0.91	0.91	0.91	0.91
2016  5   0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2016  6   -0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03
2016  7   -0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48
2016  8   -0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58
2016  9   -0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58	-0.58
2016 10   -0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74	-0.74
2016 11   -0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76	-0.76
2016 12   -0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
2017  1   -0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43
2017  2   -0.08	-0.08	-0.08	-0.08	-0.08	-0.08	-0.08	-0.08	-0.08	-0.08	-0.08	-0.08
2017  3   0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03
2017  4   0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22
2017  5   0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37
2017  6   0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34
2017  7   0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
2017  8   -0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16	-0.16
2017  9   -0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43	-0.43
2017 10   -0.56	-0.56	-0.56	-0.56	-0.56	-0.56	-0.56	-0.56	-0.56	-0.56	-0.56	-0.56
2017 11   -0.97	-0.97	-0.97	-0.97	-0.97	-0.97	-0.97	-0.97	-0.97	-0.97	-0.97	-0.97
2017 12   -0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98
2018  1   -0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98	-0.98
2018  2   -0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78	-0.78
2018  3   -0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8
2018  4   -0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51
2018  5   -0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2
2018  6   0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
2018  7   0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12
2018  8   0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09
2018  9   0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47	0.47
2018 10   0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
2018 11   0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
2018 12   0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89	0.89
2019  1   0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65
2019  2   0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71	0.71
2019  3   0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81
2019  4   0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62	0.62
2019  5   0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55
2019  6   0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45	0.45
2019  7   0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35
2019  8   0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
2019  9   0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03
2019 10   0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48
2019 11   0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52
2019 12   0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52	0.52
2020  1   0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
2020  2   0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37
2020  3   0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48	0.48
2020  4   0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36
2020  5   -0.27	-0.27	-0.27	-0.27	-0.27	-0.27	-0.27	-0.27	-0.27	-0.27	-0.27	-0.27
2020  6   -0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34	-0.34
2020  7   -0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3
2020  8   -0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59	-0.59
2020  9   -0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83	-0.83
2020 10   -1.26	-1.26	-1.26	-1.26	-1.26	-1.26	-1.26	-1.26	-1.26	-1.26	-1.26	-1.26
2020 11   -1.42	-1.42	-1.42	-1.42	-1.42	-1.42	-1.42	-1.42	-1.42	-1.42	-1.42	-1.42
2020 12   -1.15	-1.15	-1.15	-1.15	-1.15	-1.15	-1.15	-1.15	-1.15	-1.15	-1.15	-1.15
2021  1   -1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2021  2   -1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2021  3   -0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8
2021  4   -0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72
2021  5   -0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46	-0.46
2021  6   -0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28
2021  7   -0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38	-0.38
2021  8   -0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51	-0.51
2021  9   -0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5
